File,Language,Transcription,Normalized Transcription
39-D_percussive_ low range_gain@8-190430_1525-01-002-002.wav,hi,Да.,Да.
39-D_percussive_ low range_gain@8-190430_1525-01-002-003.wav,en,Duh.,Duh.
39-D_percussive_ low range_gain@8-190430_1525-01-002-004.wav,en,Yeah.,Yeah.
39-D_percussive_ low range_gain@8-190430_1525-01-002-005.wav,en,Yeah.,Yeah.
39-D_percussive_ low range_gain@8-190430_1525-01-002-006.wav,hi,तु.,तु.
39-D_percussive_ low range_gain@8-190430_1525-01-002-007.wav,ja,って,って
39-D_percussive_ low range_gain@8-190430_1525-01-003-001.wav,en,Tuh!,Tuh!
39-D_percussive_ low range_gain@8-190430_1525-01-003-002.wav,en,Duh!,Duh!
39-D_percussive_ low range_gain@8-190430_1525-01-003-003.wav,en,Tuh!,Tuh!
39-D_percussive_ low range_gain@8-190430_1525-01-003-004.wav,ja,と!,と!
39-D_percussive_ low range_gain@8-190430_1525-01-003-005.wav,en,Tuh!,Tuh!
39-D_percussive_ low range_gain@8-190430_1525-01-003-006.wav,en,Duh!,Duh!
39-D_percussive_ low range_gain@8-190430_1525-01-003-007.wav,en,Tuh!,Tuh!
39-vocal fry_siren-190516_2019-glued-001.wav,en,Oh...,Oh...
39-vocal fry_siren-190516_2019-glued-002.wav,en,Ah!,Ah!
40-vocal fry_siren_eh-190516_2020-glued-001.wav,en,I'm sorry.,I'm sorry.
40-vocal fry_siren_eh-190516_2020-glued-002.wav,en,Oh,Oh
41-vocal fry_siren_ee-190516_2021-glued.wav,en,I'm going to do it.,I'm going to do it.
42-E_spoken_gain@8-190430_1528-001-001.wav,ja,い,い
42-E_spoken_gain@8-190430_1528-001-002.wav,ja,い,い
42-E_spoken_gain@8-190430_1528-001-003.wav,ja,い,い
42-E_spoken_gain@8-190430_1528-001-004.wav,ja,い,い
42-E_spoken_gain@8-190430_1528-001-005.wav,pt,e.,e.
42-E_spoken_gain@8-190430_1528-002-001.wav,en,Eh?,Eh?
42-E_spoken_gain@8-190430_1528-002-002.wav,ko,에,에
42-E_spoken_gain@8-190430_1528-002-003.wav,en,Eh?,Eh?
42-E_spoken_gain@8-190430_1528-002-004.wav,en,Eh?,Eh?
42-E_spoken_gain@8-190430_1528-002-005.wav,en,Eh.,Eh.
42-E_spoken_gain@8-190430_1528-003-001.wav,ko,으,으
42-E_spoken_gain@8-190430_1528-003-002.wav,ja,うー,うー
42-E_spoken_gain@8-190430_1528-003-003.wav,en,Ehh.,Ehh.
42-E_spoken_gain@8-190430_1528-003-004.wav,ko,으,으
42-E_spoken_gain@8-190430_1528-003-005.wav,ja,うー,うー
42-E_spoken_gain@8-190430_1528-003-006.wav,ko,으,으
42-vocal fry_siren_oh-190516_2022-glued-001.wav,en,Oh,Oh
42-vocal fry_siren_oh-190516_2022-glued-002.wav,en,Aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,Aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
43-F_spoken_gain@8-190430_1529-001-001.wav,en,F,F
43-F_spoken_gain@8-190430_1529-001-002.wav,en,F,F
43-F_spoken_gain@8-190430_1529-001-003.wav,en,F,F
43-F_spoken_gain@8-190430_1529-001-004.wav,en,S,S
43-F_spoken_gain@8-190430_1529-001-005.wav,en,F,F
43-F_spoken_gain@8-190430_1529-001-006.wav,en,F,F
43-F_spoken_gain@8-190430_1529-001-007.wav,en,F,F
43-F_spoken_gain@8-190430_1529-001-008.wav,en,F,F
43-F_spoken_gain@8-190430_1529-001-009.wav,en,F,F
43-F_spoken_gain@8-190430_1529-001-010.wav,en,F,F
43-F_spoken_gain@8-190430_1529-001-011.wav,en,S,S
43-F_spoken_gain@8-190430_1529-002-001.wav,en,you,you
43-F_spoken_gain@8-190430_1529-002-002.wav,en,F.,F.
43-F_spoken_gain@8-190430_1529-002-003.wav,en,you,you
43-F_spoken_gain@8-190430_1529-002-004.wav,en,you,you
43-F_spoken_gain@8-190430_1529-002-005.wav,en,you,you
43-F_spoken_gain@8-190430_1529-002-006.wav,en,you,you
43-F_spoken_gain@8-190430_1529-002-007.wav,en,you,you
43-F_spoken_gain@8-190430_1529-003-001.wav,en,you,you
43-F_spoken_gain@8-190430_1529-003-002.wav,en,Thank you.,Thank you.
43-F_spoken_gain@8-190430_1529-003-003.wav,en,Thank you.,Thank you.
43-F_spoken_gain@8-190430_1529-003-004.wav,en,Thank you.,Thank you.
43-F_spoken_gain@8-190430_1529-003-005.wav,en,you,you
43-F_spoken_gain@8-190430_1529-003-006.wav,en,Fff.,Fff.
43-F_spoken_gain@8-190430_1529-003-007.wav,en,F.,F.
43-F_spoken_gain@8-190430_1529-004-001.wav,en,you,you
43-F_spoken_gain@8-190430_1529-004-002.wav,en,hh,hh
43-F_spoken_gain@8-190430_1529-004-003.wav,en,H.,H.
43-F_spoken_gain@8-190430_1529-004-004.wav,en,You,You
43-F_spoken_gain@8-190430_1529-004-005.wav,en,Shhh!,Shhh!
43-F_spoken_gain@8-190430_1529-004-006.wav,en,Shhh!,Shhh!
43-F_spoken_gain@8-190430_1529-004-007.wav,en,You,You
43-vocal fry_siren_oo-190516_2024-glued.wav,en,"Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh","Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh"
44-chest voice-190516_2026-glued-001.wav,en,Ah Ah,Ah Ah
44-chest voice-190516_2026-glued-002.wav,en,Ah...,Ah...
45-chest voice_eh-190516_2027-glued-001.wav,en,Aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,Aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
45-chest voice_eh-190516_2027-glued-002.wav,en,Ehhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,Ehhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh
45-chest voice_eh-190516_2027-glued-003.wav,en,uh,uh
46-chest voice_ee-190516_2029-glued-001.wav,en,Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y-Y,YYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYY
46-chest voice_ee-190516_2029-glued-002.wav,en,Thank you.,Thank you.
46-chest voice_ee-190516_2029-glued-003.wav,en,Eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,Eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee
47-chest voice_oh-190516_2036-01-glued-001.wav,en,Va-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a-a,Vaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
47-chest voice_oh-190516_2036-01-glued-002.wav,en,Oh...,Oh...
47-chest voice_oh-190516_2036-01-glued-003.wav,en,Oh,Oh
47-g_spoken_gain@8-190430_1534-001-001.wav,en,G.,G.
47-g_spoken_gain@8-190430_1534-001-002.wav,en,G,G
47-g_spoken_gain@8-190430_1534-001-003.wav,en,G,G
47-g_spoken_gain@8-190430_1534-001-004.wav,en,G,G
47-g_spoken_gain@8-190430_1534-001-005.wav,en,G,G
47-g_spoken_gain@8-190430_1534-002-001.wav,ko,끝!,끝!
47-g_spoken_gain@8-190430_1534-002-002.wav,zh,哥,哥
47-g_spoken_gain@8-190430_1534-002-003.wav,ko,끝!,끝!
47-g_spoken_gain@8-190430_1534-002-004.wav,zh,哥,哥
47-g_spoken_gain@8-190430_1534-002-005.wav,zh,哥,哥
47-g_spoken_gain@8-190430_1534-003-001.wav,ja,かっ,かっ
47-g_spoken_gain@8-190430_1534-003-002.wav,ja,ご視聴ありがとうございました!,ご視聴ありがとうございました!
47-g_spoken_gain@8-190430_1534-003-003.wav,ja,くっ,くっ
47-g_spoken_gain@8-190430_1534-003-004.wav,ja,ご視聴ありがとうございました!,ご視聴ありがとうございました!
47-g_spoken_gain@8-190430_1534-003-005.wav,ja,ご視聴ありがとうございました!,ご視聴ありがとうございました!
47-g_spoken_gain@8-190430_1534-004-001.wav,ko,구!,구!
47-g_spoken_gain@8-190430_1534-004-002.wav,ko,구!,구!
47-g_spoken_gain@8-190430_1534-004-003.wav,ja,ごっ,ごっ
47-g_spoken_gain@8-190430_1534-004-004.wav,en,Buh!,Buh!
47-g_spoken_gain@8-190430_1534-004-005.wav,en,Go!,Go!
48-chest voice_oo-190516_2038-glued-001.wav,en,The,The
48-chest voice_oo-190516_2038-glued-002.wav,en,you,you
49-speech_closed mouth-190516_2040-glued.wav,zh,我以為你會有什麼事我以為你會有什麼事我以為你會有什麼事我以為你會有什麼事我以為你會有什麼事,我以為你會有什麼事我以為你會有什麼事我以為你會有什麼事我以為你會有什麼事我以為你會有什麼事
50-speech_covered mouth-190516_2041-glued.wav,zh,我看你从哪里走到这里我看你从哪里走到这里我看你从哪里走到这里我看你从哪里走到这里我看你从哪里走到这里我看你从哪里走到这里我看你从哪里走到这里我看你从哪里走到这里,我看你从哪里走到这里我看你从哪里走到这里我看你从哪里走到这里我看你从哪里走到这里我看你从哪里走到这里我看你从哪里走到这里我看你从哪里走到这里我看你从哪里走到这里
51-h_spoken_gain@8-190430_1537-001-001.wav,en,H.,H.
51-h_spoken_gain@8-190430_1537-001-002.wav,pt,H.,H.
51-h_spoken_gain@8-190430_1537-001-003.wav,en,H.,H.
51-h_spoken_gain@8-190430_1537-001-004.wav,en,H.,H.
51-h_spoken_gain@8-190430_1537-002-001.wav,en,H.,H.
51-h_spoken_gain@8-190430_1537-002-002.wav,en,H.,H.
51-h_spoken_gain@8-190430_1537-002-003.wav,en,H.,H.
51-h_spoken_gain@8-190430_1537-002-004.wav,en,H.,H.
51-h_spoken_gain@8-190430_1537-002-005.wav,en,H.,H.
51-h_spoken_gain@8-190430_1537-002-006.wav,en,H.,H.
51-plosive consonants-190516_2043-glued-001.wav,en,Thank you.,Thank you.
51-plosive consonants-190516_2043-glued-002.wav,en,Thank you.,Thank you.
51-plosive consonants-190516_2043-glued-003.wav,en,Thank you.,Thank you.
51-plosive consonants-190516_2043-glued-004.wav,ko,끝까지도 끝까지도 끝까지도 끝까지도,끝까지도 끝까지도 끝까지도 끝까지도
51-plosive consonants-190516_2043-glued-005.wav,en,"Good job, good job, good job.","Good job, good job, good job."
51-plosive consonants-190516_2043-glued-006.wav,en,Thank you.,Thank you.
51-plosive consonants-190516_2043-glued-007.wav,en,Thank you.,Thank you.
51-plosive consonants-190516_2043-glued-008.wav,en,"Buh-buh, buh-buh, buh-buh, buh-buh, buh-buh, buh-buh.","Buhbuh, buhbuh, buhbuh, buhbuh, buhbuh, buhbuh."
51-plosive consonants-190516_2043-glued-009.wav,en,"Let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth","Let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth, let it go in the mouth"
52-190430_1538-001-001.wav,en,I,I
52-190430_1538-001-002.wav,en,I,I
52-190430_1538-001-003.wav,en,I,I
52-190430_1538-001-004.wav,en,I,I
52-190430_1538-001-005.wav,en,Bye.,Bye.
52-190430_1538-001-006.wav,en,I,I
52-190430_1538-002-001.wav,ja,い,い
52-190430_1538-002-002.wav,ja,い,い
52-190430_1538-002-003.wav,ja,い,い
52-190430_1538-002-004.wav,ja,い,い
52-190430_1538-002-005.wav,ja,い,い
52-190430_1538-002-006.wav,ja,い,い
52-screams-190516_2045-glued-01.wav,en,AHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,AHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH
52-screams-190516_2045-glued-02.wav,en,AHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,AHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH
52-screams-190516_2045-glued-03.wav,en,BYE!,BYE!
52-screams-190516_2045-glued-04.wav,en,AHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,AHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH
52-screams-190516_2045-glued-05.wav,en,BYE,BYE
52-screams-190516_2045-glued-06.wav,en,AHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,AHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH
52-screams-190516_2045-glued.wav,en,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA
52-screams-190516_2045.wav,en,BEEP,BEEP
53-j_spoken-190430_1540-01-001-001.wav,en,Jay.,Jay.
53-j_spoken-190430_1540-01-001-002.wav,en,Jay,Jay
53-j_spoken-190430_1540-01-001-003.wav,en,J,J
53-j_spoken-190430_1540-01-001-004.wav,en,J,J
53-j_spoken-190430_1540-01-001-005.wav,en,J,J
53-j_spoken-190430_1540-01-002-001.wav,en,Ch-,Ch
53-j_spoken-190430_1540-01-002-002.wav,hi,Ja!,Ja!
53-j_spoken-190430_1540-01-002-003.wav,hi,Geu!,Geu!
53-j_spoken-190430_1540-01-002-004.wav,en,Duh!,Duh!
53-j_spoken-190430_1540-01-002-005.wav,en,Tch!,Tch!
53-j_spoken-190430_1540-01-002-006.wav,hi,जु.,जु.
53-j_spoken-190430_1540-01-002-007.wav,en,J. J.,J. J.
53-j_spoken-190430_1540-01-002-008.wav,en,G.,G.
53-yells-190516_2047-01-001.wav,en,AHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,AHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH
53-yells-190516_2047-01-002.wav,en,AAAAAAAAHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH,AAAAAAAAHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH
